27	27	0.3	0.2	40000	42000
26	26	0.3	0.2	80000	82000
25	27	0.3	0.3	90000	92000
19	19	0.3	0.3	140000	142000
27	19	0.3	0.3	190000	192000
18	26	0.3	0.3	250000	252000
31	31	0.3	0.3	380000	382000
30	30	0.3	0.3	420000	422000
23	31	0.3	0.3	450000	452000
29	29	0.3	0.3	480000	482000
28	29	0.3	0.3	550000	552000
30	30	0.3	0.3	610000	612000
27	27	0.3	0.3	740000	742000
26	26	0.3	0.3	780000	782000
25	27	0.3	0.3	790000	792000
19	19	0.3	0.3	840000	842000
27	19	0.3	0.3	890000	892000
18	26	0.3	0.3	950000	952000
31	31	0.3	0.3	1080000	1082000
30	30	0.3	0.3	1120000	1122000
23	31	0.3	0.3	1150000	1152000
29	29	0.3	0.3	1180000	1182000
28	29	0.3	0.3	1250000	1252000
30	30	0.3	0.3	1310000	1312000
27	27	0.3	0.3	1440000	1442000
26	26	0.3	0.3	1480000	1482000
25	27	0.3	0.3	1490000	1492000
19	19	0.3	0.3	1540000	1542000
27	19	0.3	0.3	1590000	1592000
18	26	0.3	0.3	1650000	1652000
31	31	0.3	0.3	1780000	1782000
30	30	0.3	0.3	1820000	1822000
23	31	0.3	0.3	1850000	1852000
29	29	0.3	0.3	1880000	1882000
28	29	0.3	0.3	1950000	1952000
30	30	0.3	0.3	2010000	2012000
27	27	0.3	0.3	2140000	2142000
26	26	0.3	0.3	2180000	2182000
25	27	0.3	0.3	2190000	2192000
19	19	0.3	0.3	2240000	2242000
27	19	0.3	0.3	2290000	2292000
18	26	0.3	0.3	2350000	2352000
31	31	0.3	0.3	2480000	2482000
30	30	0.3	0.3	2520000	2522000
23	31	0.3	0.3	2550000	2552000
29	29	0.3	0.3	2580000	2582000
28	29	0.3	0.3	2650000	2652000
30	30	0.3	0.3	2710000	2712000
27	27	0.3	0.3	2840000	2842000
26	26	0.3	0.3	2880000	2882000
25	27	0.3	0.3	2890000	2892000
19	19	0.3	0.3	2940000	2942000
27	19	0.3	0.3	2990000	2992000
18	26	0.3	0.3	3050000	3052000
31	31	0.3	0.3	3180000	3182000
30	30	0.3	0.3	3220000	3222000
23	31	0.3	0.3	3250000	3252000
29	29	0.3	0.3	3280000	3282000
28	29	0.3	0.3	3350000	3352000
30	30	0.3	0.3	3410000	3412000
27	27	0.3	0.3	3540000	3542000
26	26	0.3	0.3	3580000	3582000
25	27	0.3	0.3	3590000	3592000
19	19	0.3	0.3	3640000	3642000
27	19	0.3	0.3	3690000	3692000
18	26	0.3	0.3	3750000	3752000
31	31	0.3	0.3	3880000	3882000
30	30	0.3	0.3	3920000	3922000
23	31	0.3	0.3	3950000	3952000
29	29	0.3	0.3	3980000	3982000
28	29	0.3	0.3	4050000	4052000
30	30	0.3	0.3	4110000	4112000
27	27	0.3	0.3	4240000	4242000
26	26	0.3	0.3	4280000	4282000
25	27	0.3	0.3	4290000	4292000
19	19	0.3	0.3	4340000	4342000
27	19	0.3	0.3	4390000	4392000
18	26	0.3	0.3	4450000	4452000
31	31	0.3	0.3	4580000	4582000
30	30	0.3	0.3	4620000	4622000
23	31	0.3	0.3	4650000	4652000
29	29	0.3	0.3	4680000	4682000
28	29	0.3	0.3	4750000	4752000
30	30	0.3	0.3	4810000	4812000
27	27	0.3	0.3	4940000	4942000
26	26	0.3	0.3	4980000	4982000
25	27	0.3	0.3	4990000	4992000
19	19	0.3	0.3	5040000	5042000
27	19	0.3	0.3	5090000	5092000
18	26	0.3	0.3	5150000	5152000
31	31	0.3	0.3	5280000	5282000
30	30	0.3	0.3	5320000	5322000
23	31	0.3	0.3	5350000	5352000
29	29	0.3	0.3	5380000	5382000
28	29	0.3	0.3	5450000	5452000
30	30	0.3	0.3	5510000	5512000
27	27	0.3	0.3	5640000	5642000
26	26	0.3	0.3	5680000	5682000
25	27	0.3	0.3	5690000	5692000
19	19	0.3	0.3	5740000	5742000
27	19	0.3	0.3	5790000	5792000
