27	27	0.1	0.1	40000	42000
26	26	0.1	0.1	80000	82000
25	27	0.1	0.1	90000	92000
19	19	0.1	0.1	140000	142000
27	19	0.1	0.1	190000	192000
18	26	0.1	0.1	250000	252000
31	31	0.1	0.1	380000	382000
30	30	0.1	0.1	420000	422000
23	31	0.1	0.1	450000	452000
29	29	0.1	0.1	480000	482000
28	29	0.1	0.1	550000	552000
30	30	0.1	0.1	610000	612000
27	27	0.1	0.1	740000	742000
26	26	0.1	0.1	780000	782000
25	27	0.1	0.1	790000	792000
19	19	0.1	0.1	840000	842000
27	19	0.1	0.1	890000	892000
18	26	0.1	0.1	950000	952000
31	31	0.1	0.1	1080000	1082000
30	30	0.1	0.1	1120000	1122000
23	31	0.1	0.1	1150000	1152000
29	29	0.1	0.1	1180000	1182000
28	29	0.1	0.1	1250000	1252000
30	30	0.1	0.1	1310000	1312000
27	27	0.1	0.1	1440000	1442000
26	26	0.1	0.1	1480000	1482000
25	27	0.1	0.1	1490000	1492000
19	19	0.1	0.1	1540000	1542000
27	19	0.1	0.1	1590000	1592000
18	26	0.1	0.1	1650000	1652000
31	31	0.1	0.1	1780000	1782000
30	30	0.1	0.1	1820000	1822000
23	31	0.1	0.1	1850000	1852000
29	29	0.1	0.1	1880000	1882000
28	29	0.1	0.1	1950000	1952000
30	30	0.1	0.1	2010000	2012000
27	27	0.1	0.1	2140000	2142000
26	26	0.1	0.1	2180000	2182000
25	27	0.1	0.1	2190000	2192000
19	19	0.1	0.1	2240000	2242000
27	19	0.1	0.1	2290000	2292000
18	26	0.1	0.1	2350000	2352000
31	31	0.1	0.1	2480000	2482000
30	30	0.1	0.1	2520000	2522000
23	31	0.1	0.1	2550000	2552000
29	29	0.1	0.1	2580000	2582000
28	29	0.1	0.1	2650000	2652000
30	30	0.1	0.1	2710000	2712000
27	27	0.1	0.1	2840000	2842000
26	26	0.1	0.1	2880000	2882000
25	27	0.1	0.1	2890000	2892000
19	19	0.1	0.1	2940000	2942000
27	19	0.1	0.1	2990000	2992000
18	26	0.1	0.1	3050000	3052000
31	31	0.1	0.1	3180000	3182000
30	30	0.1	0.1	3220000	3222000
23	31	0.1	0.1	3250000	3252000
29	29	0.1	0.1	3280000	3282000
28	29	0.1	0.1	3350000	3352000
30	30	0.1	0.1	3410000	3412000
27	27	0.1	0.1	3540000	3542000
26	26	0.1	0.1	3580000	3582000
25	27	0.1	0.1	3590000	3592000
19	19	0.1	0.1	3640000	3642000
27	19	0.1	0.1	3690000	3692000
18	26	0.1	0.1	3750000	3752000
31	31	0.1	0.1	3880000	3882000
30	30	0.1	0.1	3920000	3922000
23	31	0.1	0.1	3950000	3952000
29	29	0.1	0.1	3980000	3982000
28	29	0.1	0.1	4050000	4052000
30	30	0.1	0.1	4110000	4112000
27	27	0.1	0.1	4240000	4242000
26	26	0.1	0.1	4280000	4282000
25	27	0.1	0.1	4290000	4292000
19	19	0.1	0.1	4340000	4342000
27	19	0.1	0.1	4390000	4392000
18	26	0.1	0.1	4450000	4452000
31	31	0.1	0.1	4580000	4582000
30	30	0.1	0.1	4620000	4622000
23	31	0.1	0.1	4650000	4652000
29	29	0.1	0.1	4680000	4682000
28	29	0.1	0.1	4750000	4752000
30	30	0.1	0.1	4810000	4812000
27	27	0.1	0.1	4940000	4942000
26	26	0.1	0.1	4980000	4982000
25	27	0.1	0.1	4990000	4992000
19	19	0.1	0.1	5040000	5042000
27	19	0.1	0.1	5090000	5092000
18	26	0.1	0.1	5150000	5152000
31	31	0.1	0.1	5280000	5282000
30	30	0.1	0.1	5320000	5322000
23	31	0.1	0.1	5350000	5352000
29	29	0.1	0.1	5380000	5382000
28	29	0.1	0.1	5450000	5452000
30	30	0.1	0.1	5510000	5512000
27	27	0.1	0.1	5640000	5642000
26	26	0.1	0.1	5680000	5682000
25	27	0.1	0.1	5690000	5692000
19	19	0.1	0.1	5740000	5742000
27	19	0.1	0.1	5790000	5792000
18	26	0.1	0.1	5850000	5852000
31	31	0.1	0.1	5980000	5982000
30	30	0.1	0.1	6020000	6022000
23	31	0.1	0.1	6050000	6052000
29	29	0.1	0.1	6080000	6082000
28	29	0.1	0.1	6150000	6152000
30	30	0.1	0.1	6210000	6212000
27	27	0.1	0.1	6340000	6342000
26	26	0.1	0.1	6380000	6382000
25	27	0.1	0.1	6390000	6392000
19	19	0.1	0.1	6440000	6442000
27	19	0.1	0.1	6490000	6492000
18	26	0.1	0.1	6550000	6552000
31	31	0.1	0.1	6680000	6682000
30	30	0.1	0.1	6720000	6722000
23	31	0.1	0.1	6750000	6752000
29	29	0.1	0.1	6780000	6782000
28	29	0.1	0.1	6850000	6852000
30	30	0.1	0.1	6910000	6912000
27	27	0.1	0.1	7040000	7042000
26	26	0.1	0.1	7080000	7082000
25	27	0.1	0.1	7090000	7092000
19	19	0.1	0.1	7140000	7142000
27	19	0.1	0.1	7190000	7192000
18	26	0.1	0.1	7250000	7252000
31	31	0.1	0.1	7380000	7382000
30	30	0.1	0.1	7420000	7422000
23	31	0.1	0.1	7450000	7452000
29	29	0.1	0.1	7480000	7482000
28	29	0.1	0.1	7550000	7552000
30	30	0.1	0.1	7610000	7612000
27	27	0.1	0.1	7740000	7742000
26	26	0.1	0.1	7780000	7782000
25	27	0.1	0.1	7790000	7792000
19	19	0.1	0.1	7840000	7842000
27	19	0.1	0.1	7890000	7892000
18	26	0.1	0.1	7950000	7952000
31	31	0.1	0.1	8080000	8082000
30	30	0.1	0.1	8120000	8122000
23	31	0.1	0.1	8150000	8152000
29	29	0.1	0.1	8180000	8182000
28	29	0.1	0.1	8250000	8252000
30	30	0.1	0.1	8310000	8312000
27	27	0.1	0.1	8440000	8442000
26	26	0.1	0.1	8480000	8482000
25	27	0.1	0.1	8490000	8492000
19	19	0.1	0.1	8540000	8542000
27	19	0.1	0.1	8590000	8592000
18	26	0.1	0.1	8650000	8652000
31	31	0.1	0.1	8780000	8782000
30	30	0.1	0.1	8820000	8822000
23	31	0.1	0.1	8850000	8852000
29	29	0.1	0.1	8880000	8882000
28	29	0.1	0.1	8950000	8952000
30	30	0.1	0.1	9010000	9012000
27	27	0.1	0.1	9140000	9142000
26	26	0.1	0.1	9180000	9182000
25	27	0.1	0.1	9190000	9192000
19	19	0.1	0.1	9240000	9242000
27	19	0.1	0.1	9290000	9292000
18	26	0.1	0.1	9350000	9352000
31	31	0.1	0.1	9480000	9482000
30	30	0.1	0.1	9520000	9522000
23	31	0.1	0.1	9550000	9552000
29	29	0.1	0.1	9580000	9582000
28	29	0.1	0.1	9650000	9652000
30	30	0.1	0.1	9710000	9712000
27	27	0.1	0.1	9840000	9842000
26	26	0.1	0.1	9880000	9882000
25	27	0.1	0.1	9890000	9892000
19	19	0.1	0.1	9940000	9942000
27	19	0.1	0.1	9990000	9992000
18	26	0.1	0.1	10050000	10052000
31	31	0.1	0.1	10180000	10182000
30	30	0.1	0.1	10220000	10222000
23	31	0.1	0.1	10250000	10252000
29	29	0.1	0.1	10280000	10282000
28	29	0.1	0.1	10350000	10352000
30	30	0.1	0.1	10410000	10412000
27	27	0.1	0.1	10540000	10542000
26	26	0.1	0.1	10580000	10582000
25	27	0.1	0.1	10590000	10592000
19	19	0.1	0.1	10640000	10642000
27	19	0.1	0.1	10690000	10692000
18	26	0.1	0.1	10750000	10752000
31	31	0.1	0.1	10880000	10882000
30	30	0.1	0.1	10920000	10922000
23	31	0.1	0.1	10950000	10952000
29	29	0.1	0.1	10980000	10982000
28	29	0.1	0.1	11050000	11052000
30	30	0.1	0.1	11110000	11112000
27	27	0.1	0.1	11240000	11242000
26	26	0.1	0.1	11280000	11282000
25	27	0.1	0.1	11290000	11292000
19	19	0.1	0.1	11340000	11342000
27	19	0.1	0.1	11390000	11392000
18	26	0.1	0.1	11450000	11452000
31	31	0.1	0.1	11580000	11582000
30	30	0.1	0.1	11620000	11622000
23	31	0.1	0.1	11650000	11652000
29	29	0.1	0.1	11680000	11682000
28	29	0.1	0.1	11750000	11752000
30	30	0.1	0.1	11810000	11812000
27	27	0.1	0.1	11940000	11942000
26	26	0.1	0.1	11980000	11982000
25	27	0.1	0.1	11990000	11992000
19	19	0.1	0.1	12040000	12042000
27	19	0.1	0.1	12090000	12092000
18	26	0.1	0.1	12150000	12152000
31	31	0.1	0.1	12280000	12282000
30	30	0.1	0.1	12320000	12322000
23	31	0.1	0.1	12350000	12352000
29	29	0.1	0.1	12380000	12382000
28	29	0.1	0.1	12450000	12452000
30	30	0.1	0.1	12510000	12512000
27	27	0.1	0.1	12640000	12642000
26	26	0.1	0.1	12680000	12682000
25	27	0.1	0.1	12690000	12692000
19	19	0.1	0.1	12740000	12742000
27	19	0.1	0.1	12790000	12792000
18	26	0.1	0.1	12850000	12852000
31	31	0.1	0.1	12980000	12982000
30	30	0.1	0.1	13020000	13022000
23	31	0.1	0.1	13050000	13052000
29	29	0.1	0.1	13080000	13082000
28	29	0.1	0.1	13150000	13152000
30	30	0.1	0.1	13210000	13212000
27	27	0.1	0.1	13340000	13342000
26	26	0.1	0.1	13380000	13382000
25	27	0.1	0.1	13390000	13392000
19	19	0.1	0.1	13440000	13442000
27	19	0.1	0.1	13490000	13492000
18	26	0.1	0.1	13550000	13552000
31	31	0.1	0.1	13680000	13682000
30	30	0.1	0.1	13720000	13722000
23	31	0.1	0.1	13750000	13752000
29	29	0.1	0.1	13780000	13782000
28	29	0.1	0.1	13850000	13852000
30	30	0.1	0.1	13910000	13912000
27	27	0.1	0.1	14040000	14042000
26	26	0.1	0.1	14080000	14082000
25	27	0.1	0.1	14090000	14092000
19	19	0.1	0.1	14140000	14142000
27	19	0.1	0.1	14190000	14192000
18	26	0.1	0.1	14250000	14252000
31	31	0.1	0.1	14380000	14382000
30	30	0.1	0.1	14420000	14422000
23	31	0.1	0.1	14450000	14452000
29	29	0.1	0.1	14480000	14482000
28	29	0.1	0.1	14550000	14552000
30	30	0.1	0.1	14610000	14612000
27	27	0.1	0.1	14740000	14742000
26	26	0.1	0.1	14780000	14782000
