27	27	0.5	0.5	40000	42000
26	26	0.5	0.5	80000	82000
25	27	0.5	0.5	90000	92000
19	19	0.5	0.5	140000	142000
27	19	0.5	0.5	190000	192000
18	26	0.5	0.5	250000	252000
31	31	0.5	0.5	380000	382000
30	30	0.5	0.5	420000	422000
23	31	0.5	0.5	450000	452000
29	29	0.5	0.5	480000	482000
28	29	0.5	0.5	550000	552000
30	30	0.5	0.5	610000	612000
27	27	0.5	0.5	740000	742000
26	26	0.5	0.5	780000	782000
25	27	0.5	0.5	790000	792000
19	19	0.5	0.5	840000	842000
27	19	0.5	0.5	890000	892000
18	26	0.5	0.5	950000	952000
31	31	0.5	0.5	1080000	1082000
30	30	0.5	0.5	1120000	1122000
23	31	0.5	0.5	1150000	1152000
29	29	0.5	0.5	1180000	1182000
28	29	0.5	0.5	1250000	1252000
30	30	0.5	0.5	1310000	1312000
27	27	0.5	0.5	1440000	1442000
26	26	0.5	0.5	1480000	1482000
25	27	0.5	0.5	1490000	1492000
19	19	0.5	0.5	1540000	1542000
27	19	0.5	0.5	1590000	1592000
18	26	0.5	0.5	1650000	1652000
31	31	0.5	0.5	1780000	1782000
30	30	0.5	0.5	1820000	1822000
23	31	0.5	0.5	1850000	1852000
29	29	0.5	0.5	1880000	1882000
28	29	0.5	0.5	1950000	1952000
30	30	0.5	0.5	2010000	2012000
27	27	0.5	0.5	2140000	2142000
26	26	0.5	0.5	2180000	2182000
25	27	0.5	0.5	2190000	2192000
19	19	0.5	0.5	2240000	2242000
27	19	0.5	0.5	2290000	2292000
18	26	0.5	0.5	2350000	2352000
31	31	0.5	0.5	2480000	2482000
30	30	0.5	0.5	2520000	2522000
23	31	0.5	0.5	2550000	2552000
29	29	0.5	0.5	2580000	2582000
28	29	0.5	0.5	2650000	2652000
30	30	0.5	0.5	2710000	2712000
27	27	0.5	0.5	2840000	2842000
26	26	0.5	0.5	2880000	2882000
25	27	0.5	0.5	2890000	2892000
19	19	0.5	0.5	2940000	2942000
27	19	0.5	0.5	2990000	2992000
18	26	0.5	0.5	3050000	3052000
31	31	0.5	0.5	3180000	3182000
30	30	0.5	0.5	3220000	3222000
23	31	0.5	0.5	3250000	3252000
29	29	0.5	0.5	3280000	3282000
28	29	0.5	0.5	3350000	3352000
30	30	0.5	0.5	3410000	3412000
27	27	0.5	0.5	3540000	3542000
26	26	0.5	0.5	3580000	3582000
25	27	0.5	0.5	3590000	3592000
19	19	0.5	0.5	3640000	3642000
27	19	0.5	0.5	3690000	3692000
18	26	0.5	0.5	3750000	3752000
31	31	0.5	0.5	3880000	3882000
30	30	0.5	0.5	3920000	3922000
23	31	0.5	0.5	3950000	3952000
29	29	0.5	0.5	3980000	3982000
28	29	0.5	0.5	4050000	4052000
30	30	0.5	0.5	4110000	4112000
27	27	0.5	0.5	4240000	4242000
26	26	0.5	0.5	4280000	4282000
25	27	0.5	0.5	4290000	4292000
19	19	0.5	0.5	4340000	4342000
27	19	0.5	0.5	4390000	4392000
18	26	0.5	0.5	4450000	4452000
31	31	0.5	0.5	4580000	4582000
30	30	0.5	0.5	4620000	4622000
23	31	0.5	0.5	4650000	4652000
29	29	0.5	0.5	4680000	4682000
28	29	0.5	0.5	4750000	4752000
30	30	0.5	0.5	4810000	4812000
27	27	0.5	0.5	4940000	4942000
26	26	0.5	0.5	4980000	4982000
25	27	0.5	0.5	4990000	4992000
19	19	0.5	0.5	5040000	5042000
27	19	0.5	0.5	5090000	5092000
18	26	0.5	0.5	5150000	5152000
31	31	0.5	0.5	5280000	5282000
30	30	0.5	0.5	5320000	5322000
23	31	0.5	0.5	5350000	5352000
29	29	0.5	0.5	5380000	5382000
28	29	0.5	0.5	5450000	5452000
30	30	0.5	0.5	5510000	5512000
27	27	0.5	0.5	5640000	5642000
26	26	0.5	0.5	5680000	5682000
25	27	0.5	0.5	5690000	5692000
19	19	0.5	0.5	5740000	5742000
27	19	0.5	0.5	5790000	5792000
18	26	0.5	0.5	5850000	5852000
31	31	0.5	0.5	5980000	5982000
30	30	0.5	0.5	6020000	6022000
23	31	0.5	0.5	6050000	6052000
29	29	0.5	0.5	6080000	6082000
28	29	0.5	0.5	6150000	6152000
30	30	0.5	0.5	6210000	6212000
27	27	0.5	0.5	6340000	6342000
26	26	0.5	0.5	6380000	6382000
25	27	0.5	0.5	6390000	6392000
19	19	0.5	0.5	6440000	6442000
27	19	0.5	0.5	6490000	6492000
18	26	0.5	0.5	6550000	6552000
31	31	0.5	0.5	6680000	6682000
30	30	0.5	0.5	6720000	6722000
23	31	0.5	0.5	6750000	6752000
29	29	0.5	0.5	6780000	6782000
28	29	0.5	0.5	6850000	6852000
30	30	0.5	0.5	6910000	6912000
27	27	0.5	0.5	7040000	7042000
26	26	0.5	0.5	7080000	7082000
25	27	0.5	0.5	7090000	7092000
19	19	0.5	0.5	7140000	7142000
27	19	0.5	0.5	7190000	7192000
18	26	0.5	0.5	7250000	7252000
31	31	0.5	0.5	7380000	7382000
